UserID,SessionTime,ProductID,Category,NotificationType,NotificationTime,Response,UserType,DeviceType,OS,DiscountOffered,UrgencyWordUsed,EmojiUsed,DayOfWeek,HourOfDay,IsWeekend,TimeDelayMin,NotificationTextLength
5915,2024-01-23 04:07:00,946,Grocery,Urgent,2024-01-23 02:37:00,Yes,Returning,Tablet,Android,50,Exclusive,False,Tuesday,2,False,90,149
3925,2024-01-07 05:17:00,656,Books,Urgent,2024-01-07 04:59:00,Yes,Returning,Desktop,Android,20,,True,Sunday,4,True,18,77
3527,2024-01-15 16:53:00,489,Books,New Arrival,2024-01-15 14:44:00,Yes,Returning,Desktop,Android,10,Exclusive,False,Monday,14,False,129,149
8720,2024-02-07 22:06:00,155,Grocery,Reminder,2024-02-07 21:54:00,No,Returning,Mobile,iOS,20,Hurry,True,Wednesday,21,False,12,37
7619,2024-03-25 06:50:00,106,Grocery,New Arrival,2024-03-25 04:55:00,No,Returning,Mobile,Android,20,Limited Time,True,Monday,4,False,115,93
9316,2024-03-16 11:19:00,898,Electronics,Urgent,2024-03-16 09:34:00,Yes,Returning,Mobile,iOS,20,Hurry,False,Saturday,9,True,105,103
2459,2024-03-08 00:32:00,838,Books,Discount,2024-03-07 21:33:00,Yes,Returning,Desktop,Android,30,,False,Thursday,21,False,179,114
5648,2024-02-02 06:06:00,591,Grocery,New Arrival,2024-02-02 03:40:00,No,Returning,Tablet,iOS,30,Exclusive,False,Friday,3,False,146,84
5870,2024-03-20 08:29:00,197,Grocery,New Arrival,2024-03-20 06:24:00,No,Loyal,Desktop,Android,20,Limited Time,True,Wednesday,6,False,125,22
1390,2024-03-02 10:05:00,724,Books,Reminder,2024-03-02 07:47:00,Yes,New,Mobile,Android,0,,False,Saturday,7,True,138,149
3900,2024-02-15 05:49:00,429,Clothing,New Arrival,2024-02-15 04:29:00,Yes,Loyal,Tablet,iOS,10,Hurry,True,Thursday,4,False,80,38
3052,2024-01-26 10:29:00,971,Grocery,Urgent,2024-01-26 08:20:00,Yes,New,Desktop,Android,50,Hurry,True,Friday,8,False,129,144
7128,2024-03-16 20:30:00,114,Clothing,New Arrival,2024-03-16 19:56:00,No,Returning,Desktop,Android,0,,False,Saturday,19,True,34,117
8718,2024-02-23 19:22:00,878,Books,Urgent,2024-02-23 17:14:00,Yes,Returning,Tablet,iOS,20,,True,Friday,17,False,128,68
2975,2024-02-04 15:03:00,742,Clothing,Urgent,2024-02-04 12:19:00,No,New,Desktop,iOS,0,Limited Time,False,Sunday,12,True,164,108
6632,2024-02-12 17:29:00,491,Grocery,New Arrival,2024-02-12 15:06:00,No,Loyal,Tablet,iOS,10,Limited Time,False,Monday,15,False,143,74
7905,2024-01-03 16:11:00,127,Food,Discount,2024-01-03 15:16:00,No,Returning,Tablet,Android,10,Limited Time,True,Wednesday,15,False,55,46
5646,2024-03-19 17:05:00,329,Electronics,Urgent,2024-03-19 15:29:00,No,Returning,Tablet,iOS,20,Limited Time,False,Tuesday,15,False,96,30
1988,2024-03-27 13:45:00,716,Grocery,Urgent,2024-03-27 10:58:00,No,Returning,Mobile,iOS,20,Hurry,True,Wednesday,10,False,167,148
9739,2024-03-21 14:22:00,900,Grocery,Reminder,2024-03-21 13:48:00,Yes,Returning,Mobile,Android,30,,False,Thursday,13,False,34,56
3540,2024-03-20 20:03:00,391,Electronics,Discount,2024-03-20 18:20:00,Yes,Returning,Mobile,iOS,50,Limited Time,True,Wednesday,18,False,103,34
1392,2024-01-07 10:16:00,319,Clothing,Discount,2024-01-07 08:28:00,No,Returning,Desktop,Android,30,Limited Time,True,Sunday,8,True,108,78
5540,2024-01-24 00:50:00,290,Electronics,Urgent,2024-01-24 00:44:00,No,Returning,Desktop,iOS,0,,True,Wednesday,0,False,6,87
7871,2024-01-31 23:02:00,261,Books,Discount,2024-01-31 20:24:00,No,Returning,Mobile,Android,10,Exclusive,False,Wednesday,20,False,158,21
7968,2024-03-05 21:25:00,997,Books,Discount,2024-03-05 20:30:00,No,New,Tablet,iOS,50,Limited Time,True,Tuesday,20,False,55,68
7205,2024-02-22 01:06:00,234,Grocery,Reminder,2024-02-22 00:39:00,Yes,New,Desktop,Android,30,Limited Time,True,Thursday,0,False,27,109
1352,2024-03-04 03:20:00,534,Electronics,Reminder,2024-03-04 02:05:00,Yes,Returning,Desktop,iOS,50,Exclusive,True,Monday,2,False,75,73
4372,2024-01-14 21:39:00,413,Clothing,Reminder,2024-01-14 20:55:00,Yes,Returning,Desktop,Android,0,,True,Sunday,20,True,44,111
8321,2024-02-03 16:47:00,303,Clothing,Urgent,2024-02-03 16:19:00,No,New,Desktop,iOS,10,,False,Saturday,16,True,28,107
1178,2024-02-28 19:47:00,319,Food,New Arrival,2024-02-28 19:45:00,No,Returning,Desktop,iOS,10,Hurry,False,Wednesday,19,False,2,130
5673,2024-02-24 14:08:00,206,Books,Urgent,2024-02-24 11:47:00,No,Loyal,Desktop,iOS,50,Limited Time,False,Saturday,11,True,141,37
5577,2024-03-09 13:37:00,906,Grocery,Discount,2024-03-09 11:10:00,Yes,Loyal,Mobile,iOS,30,Limited Time,True,Saturday,11,True,147,47
2520,2024-03-01 13:46:00,332,Books,Discount,2024-03-01 10:53:00,No,Loyal,Tablet,iOS,50,Exclusive,True,Friday,10,False,173,53
2688,2024-03-19 21:10:00,407,Grocery,New Arrival,2024-03-19 19:54:00,No,Returning,Mobile,Android,0,,False,Tuesday,19,False,76,72
2452,2024-01-29 22:10:00,685,Clothing,Reminder,2024-01-29 21:55:00,Yes,Loyal,Mobile,Android,20,Limited Time,True,Monday,21,False,15,90
8194,2024-03-14 08:34:00,901,Electronics,Reminder,2024-03-14 07:01:00,No,Returning,Tablet,Android,10,,False,Thursday,7,False,93,95
8541,2024-02-08 08:49:00,947,Books,Discount,2024-02-08 06:20:00,No,Returning,Tablet,Android,30,Limited Time,True,Thursday,6,False,149,84
3348,2024-03-16 02:24:00,217,Grocery,Reminder,2024-03-16 00:04:00,Yes,New,Desktop,iOS,20,Limited Time,False,Saturday,0,True,140,117
1582,2024-01-07 19:09:00,790,Books,Reminder,2024-01-07 18:26:00,No,Loyal,Mobile,Android,20,Hurry,False,Sunday,18,True,43,75
9045,2024-03-20 04:34:00,611,Books,Reminder,2024-03-20 04:05:00,No,Loyal,Mobile,iOS,20,,True,Wednesday,4,False,29,54
7563,2024-03-03 09:15:00,856,Food,Discount,2024-03-03 07:04:00,No,Loyal,Tablet,iOS,10,,True,Sunday,7,True,131,52
6758,2024-01-28 04:19:00,808,Electronics,Reminder,2024-01-28 01:39:00,No,Loyal,Mobile,Android,0,Hurry,False,Sunday,1,True,160,65
6857,2024-02-15 19:12:00,510,Electronics,Reminder,2024-02-15 16:14:00,Yes,New,Desktop,iOS,20,Limited Time,False,Thursday,16,False,178,56
1746,2024-01-01 10:16:00,111,Books,Discount,2024-01-01 09:19:00,No,New,Desktop,Android,0,Limited Time,True,Monday,9,False,57,86
6619,2024-03-13 07:13:00,721,Food,Urgent,2024-03-13 05:45:00,No,Returning,Desktop,iOS,20,Exclusive,True,Wednesday,5,False,88,108
2482,2024-02-09 13:31:00,599,Clothing,Reminder,2024-02-09 12:21:00,Yes,Returning,Desktop,iOS,20,Hurry,True,Friday,12,False,70,101
7323,2024-01-14 05:35:00,834,Clothing,New Arrival,2024-01-14 03:12:00,No,Returning,Mobile,Android,30,Exclusive,False,Sunday,3,True,143,69
4263,2024-02-07 00:08:00,450,Clothing,Discount,2024-02-06 22:36:00,Yes,Returning,Desktop,Android,30,Limited Time,True,Tuesday,22,False,92,85
5578,2024-03-14 08:52:00,522,Clothing,Urgent,2024-03-14 07:11:00,No,New,Tablet,Android,20,Exclusive,False,Thursday,7,False,101,107
2236,2024-01-29 00:58:00,544,Grocery,Reminder,2024-01-29 00:18:00,No,Returning,Tablet,Android,30,Hurry,True,Monday,0,False,40,84
9745,2024-03-16 11:28:00,335,Electronics,New Arrival,2024-03-16 09:27:00,No,Loyal,Mobile,iOS,50,Hurry,False,Saturday,9,True,121,139
6376,2024-03-27 05:07:00,952,Books,New Arrival,2024-03-27 02:13:00,No,Loyal,Tablet,Android,10,Limited Time,False,Wednesday,2,False,174,60
2767,2024-01-12 17:11:00,535,Clothing,Urgent,2024-01-12 16:56:00,Yes,New,Tablet,iOS,20,,False,Friday,16,False,15,139
9433,2024-02-20 20:41:00,788,Electronics,Urgent,2024-02-20 20:02:00,Yes,Returning,Mobile,Android,50,Hurry,True,Tuesday,20,False,39,33
2353,2024-03-10 16:52:00,730,Books,Reminder,2024-03-10 15:14:00,No,Loyal,Desktop,iOS,20,,True,Sunday,15,True,98,67
6302,2024-03-17 07:28:00,315,Grocery,New Arrival,2024-03-17 05:44:00,No,New,Desktop,Android,30,Limited Time,False,Sunday,5,True,104,143
8440,2024-01-05 06:39:00,636,Electronics,Discount,2024-01-05 05:53:00,Yes,Loyal,Tablet,Android,20,,False,Friday,5,False,46,76
7043,2024-02-29 22:51:00,247,Electronics,Discount,2024-02-29 20:31:00,Yes,Returning,Desktop,Android,20,,False,Thursday,20,False,140,123
3575,2024-01-07 19:23:00,384,Grocery,Reminder,2024-01-07 17:18:00,Yes,Returning,Desktop,Android,20,Hurry,False,Sunday,17,True,125,103
1667,2024-01-03 19:58:00,750,Grocery,Urgent,2024-01-03 18:51:00,Yes,Loyal,Mobile,Android,10,Hurry,True,Wednesday,18,False,67,32
5602,2024-03-05 23:43:00,481,Grocery,Urgent,2024-03-05 23:09:00,Yes,Returning,Tablet,iOS,20,Hurry,True,Tuesday,23,False,34,45
2175,2024-01-09 04:20:00,249,Books,Discount,2024-01-09 03:13:00,Yes,Returning,Mobile,iOS,0,,True,Tuesday,3,False,67,48
8340,2024-02-09 10:00:00,214,Food,Reminder,2024-02-09 07:01:00,No,New,Mobile,iOS,0,Exclusive,False,Friday,7,False,179,26
4223,2024-03-25 00:37:00,280,Books,New Arrival,2024-03-24 23:39:00,No,Loyal,Tablet,Android,10,Limited Time,True,Sunday,23,True,58,142
8321,2024-03-06 08:26:00,596,Food,Urgent,2024-03-06 06:27:00,No,New,Tablet,Android,10,Hurry,True,Wednesday,6,False,119,52
2305,2024-01-05 06:57:00,252,Clothing,New Arrival,2024-01-05 04:09:00,No,Returning,Desktop,Android,50,,True,Friday,4,False,168,59
5431,2024-03-23 09:16:00,822,Books,Urgent,2024-03-23 07:19:00,No,Loyal,Tablet,iOS,10,,True,Saturday,7,True,117,128
9485,2024-03-06 08:00:00,481,Electronics,Reminder,2024-03-06 06:14:00,No,Returning,Desktop,iOS,10,,True,Wednesday,6,False,106,115
8098,2024-01-03 14:28:00,203,Grocery,Urgent,2024-01-03 11:54:00,No,Loyal,Desktop,iOS,30,,True,Wednesday,11,False,154,47
3084,2024-02-01 21:33:00,280,Food,Reminder,2024-02-01 19:08:00,No,Returning,Mobile,Android,10,,False,Thursday,19,False,145,115
9428,2024-02-10 14:13:00,128,Electronics,Urgent,2024-02-10 12:39:00,No,Loyal,Tablet,Android,30,Limited Time,False,Saturday,12,True,94,80
3055,2024-01-10 07:01:00,782,Electronics,Reminder,2024-01-10 06:28:00,No,Returning,Mobile,Android,30,Hurry,True,Wednesday,6,False,33,106
2043,2024-01-02 22:04:00,762,Grocery,Reminder,2024-01-02 19:33:00,Yes,Returning,Tablet,Android,10,Exclusive,True,Tuesday,19,False,151,74
5651,2024-01-31 05:11:00,253,Electronics,Discount,2024-01-31 04:26:00,No,New,Desktop,Android,20,Hurry,True,Wednesday,4,False,45,52
9234,2024-02-01 10:46:00,114,Books,Discount,2024-02-01 09:48:00,No,New,Mobile,Android,50,Exclusive,True,Thursday,9,False,58,147
8403,2024-02-28 01:49:00,486,Food,Discount,2024-02-27 23:36:00,Yes,New,Desktop,Android,30,Exclusive,True,Tuesday,23,False,133,137
4370,2024-02-07 10:10:00,846,Books,Urgent,2024-02-07 10:08:00,Yes,New,Tablet,iOS,50,Limited Time,False,Wednesday,10,False,2,111
9824,2024-01-01 15:39:00,953,Books,New Arrival,2024-01-01 13:06:00,Yes,Loyal,Desktop,Android,20,Exclusive,False,Monday,13,False,153,49
6321,2024-01-16 10:21:00,194,Food,New Arrival,2024-01-16 09:39:00,Yes,Returning,Desktop,Android,10,,True,Tuesday,9,False,42,144
2212,2024-03-28 08:46:00,204,Grocery,Reminder,2024-03-28 07:48:00,Yes,Returning,Tablet,Android,0,,False,Thursday,7,False,58,30
2481,2024-03-23 07:32:00,179,Clothing,New Arrival,2024-03-23 06:30:00,Yes,Loyal,Mobile,iOS,0,,True,Saturday,6,True,62,130
6714,2024-01-13 05:12:00,830,Food,New Arrival,2024-01-13 04:44:00,Yes,Loyal,Tablet,Android,0,Exclusive,True,Saturday,4,True,28,129
1914,2024-03-19 16:00:00,757,Books,Reminder,2024-03-19 13:37:00,Yes,Returning,Mobile,Android,30,,False,Tuesday,13,False,143,69
2803,2024-02-15 12:43:00,475,Grocery,Reminder,2024-02-15 09:56:00,Yes,Loyal,Tablet,Android,10,Hurry,True,Thursday,9,False,167,111
2144,2024-03-07 01:27:00,655,Electronics,Urgent,2024-03-06 23:48:00,Yes,New,Desktop,iOS,0,Exclusive,False,Wednesday,23,False,99,143
8448,2024-01-21 20:44:00,974,Electronics,Urgent,2024-01-21 19:34:00,No,Returning,Tablet,iOS,20,Limited Time,False,Sunday,19,True,70,47
1909,2024-03-24 20:28:00,652,Food,Reminder,2024-03-24 19:57:00,Yes,Returning,Mobile,Android,10,Hurry,True,Sunday,19,True,31,100
3434,2024-01-18 05:14:00,330,Electronics,New Arrival,2024-01-18 03:06:00,No,Loyal,Desktop,iOS,10,,True,Thursday,3,False,128,111
7244,2024-03-13 05:09:00,769,Books,Urgent,2024-03-13 04:02:00,No,Returning,Mobile,iOS,30,Hurry,False,Wednesday,4,False,67,61
8576,2024-03-22 03:33:00,523,Books,Reminder,2024-03-22 01:41:00,Yes,Returning,Mobile,iOS,10,Hurry,True,Friday,1,False,112,134
6415,2024-03-30 00:37:00,713,Grocery,New Arrival,2024-03-29 23:48:00,No,New,Tablet,Android,20,Hurry,False,Friday,23,False,49,22
5116,2024-01-08 21:28:00,742,Grocery,Discount,2024-01-08 19:52:00,Yes,Returning,Tablet,Android,20,Limited Time,True,Monday,19,False,96,42
6208,2024-03-29 16:25:00,691,Grocery,New Arrival,2024-03-29 13:45:00,Yes,New,Tablet,Android,50,Exclusive,False,Friday,13,False,160,144
4444,2024-02-27 23:23:00,247,Electronics,New Arrival,2024-02-27 23:21:00,Yes,Loyal,Mobile,Android,30,Hurry,False,Tuesday,23,False,2,76
3581,2024-01-16 19:41:00,357,Electronics,Urgent,2024-01-16 18:42:00,No,Returning,Tablet,Android,50,Hurry,False,Tuesday,18,False,59,124
8643,2024-02-20 17:55:00,866,Books,Urgent,2024-02-20 16:22:00,No,Returning,Tablet,Android,0,Exclusive,True,Tuesday,16,False,93,78
9604,2024-01-06 04:01:00,926,Electronics,Discount,2024-01-06 03:46:00,No,Returning,Tablet,iOS,0,Exclusive,True,Saturday,3,True,15,21
6103,2024-01-31 10:12:00,392,Food,New Arrival,2024-01-31 08:27:00,Yes,Returning,Desktop,iOS,10,Limited Time,True,Wednesday,8,False,105,142
8144,2024-03-11 09:43:00,452,Grocery,Discount,2024-03-11 06:52:00,No,Returning,Mobile,iOS,20,Hurry,True,Monday,6,False,171,75
9077,2024-01-12 06:42:00,323,Clothing,Discount,2024-01-12 05:55:00,Yes,Returning,Mobile,iOS,30,,True,Friday,5,False,47,125
7131,2024-03-14 13:44:00,186,Clothing,Discount,2024-03-14 11:15:00,Yes,Loyal,Desktop,iOS,20,Limited Time,True,Thursday,11,False,149,143
1227,2024-01-28 13:28:00,370,Food,New Arrival,2024-01-28 12:50:00,No,Returning,Desktop,Android,20,Hurry,True,Sunday,12,True,38,65
9936,2024-02-24 07:47:00,279,Clothing,Urgent,2024-02-24 04:57:00,No,Loyal,Desktop,Android,20,Exclusive,True,Saturday,4,True,170,106
9153,2024-03-05 16:32:00,334,Books,Reminder,2024-03-05 15:27:00,No,Returning,Tablet,iOS,10,Hurry,False,Tuesday,15,False,65,28
7851,2024-03-10 16:58:00,467,Clothing,Reminder,2024-03-10 15:05:00,Yes,Loyal,Tablet,iOS,10,Hurry,True,Sunday,15,True,113,63
2663,2024-03-27 23:03:00,139,Food,Urgent,2024-03-27 21:54:00,No,Returning,Desktop,Android,0,Exclusive,False,Wednesday,21,False,69,146
4086,2024-03-25 03:50:00,475,Books,Reminder,2024-03-25 02:20:00,No,Loyal,Tablet,Android,0,Limited Time,True,Monday,2,False,90,58
9012,2024-02-29 23:46:00,111,Grocery,Urgent,2024-02-29 22:03:00,No,Loyal,Tablet,iOS,20,,False,Thursday,22,False,103,103
6209,2024-01-12 02:56:00,165,Clothing,Discount,2024-01-12 01:17:00,No,Loyal,Mobile,iOS,10,Hurry,False,Friday,1,False,99,71
3606,2024-03-19 22:00:00,192,Clothing,Reminder,2024-03-19 19:42:00,Yes,Returning,Mobile,iOS,20,Hurry,True,Tuesday,19,False,138,147
1120,2024-02-10 02:32:00,962,Electronics,Urgent,2024-02-10 00:41:00,No,Returning,Desktop,Android,20,Limited Time,True,Saturday,0,True,111,64
7397,2024-01-07 22:56:00,803,Food,New Arrival,2024-01-07 22:49:00,No,Returning,Mobile,Android,20,Exclusive,True,Sunday,22,True,7,113
4929,2024-01-15 12:43:00,170,Books,New Arrival,2024-01-15 10:20:00,No,New,Tablet,Android,20,,True,Monday,10,False,143,137
2697,2024-03-22 02:25:00,122,Clothing,Discount,2024-03-22 00:53:00,No,New,Mobile,Android,30,Limited Time,False,Friday,0,False,92,107
3679,2024-03-23 03:27:00,933,Electronics,New Arrival,2024-03-23 01:51:00,No,Returning,Tablet,Android,20,Limited Time,True,Saturday,1,True,96,93
1939,2024-01-05 23:05:00,951,Food,Urgent,2024-01-05 21:43:00,Yes,New,Tablet,Android,20,Exclusive,True,Friday,21,False,82,97
9890,2024-01-26 00:40:00,972,Grocery,Urgent,2024-01-25 22:52:00,No,Loyal,Desktop,Android,20,,False,Thursday,22,False,108,51
3011,2024-03-19 06:38:00,640,Food,Reminder,2024-03-19 06:00:00,Yes,Returning,Desktop,Android,10,Hurry,False,Tuesday,6,False,38,79
2139,2024-01-13 11:48:00,324,Clothing,Reminder,2024-01-13 09:45:00,Yes,New,Mobile,iOS,20,Limited Time,False,Saturday,9,True,123,111
3359,2024-01-03 20:33:00,182,Grocery,Discount,2024-01-03 19:07:00,Yes,Returning,Mobile,iOS,10,,True,Wednesday,19,False,86,139
8087,2024-01-15 19:58:00,861,Books,Reminder,2024-01-15 17:41:00,Yes,Returning,Desktop,iOS,10,Limited Time,True,Monday,17,False,137,33
7562,2024-03-05 23:43:00,560,Food,New Arrival,2024-03-05 21:24:00,No,New,Mobile,iOS,10,Hurry,True,Tuesday,21,False,139,45
4859,2024-01-22 17:27:00,880,Food,Reminder,2024-01-22 16:28:00,No,Returning,Tablet,iOS,20,Limited Time,True,Monday,16,False,59,31
3629,2024-01-25 19:54:00,513,Grocery,Urgent,2024-01-25 18:03:00,Yes,New,Desktop,iOS,20,Limited Time,False,Thursday,18,False,111,78
9903,2024-01-08 18:43:00,412,Clothing,Urgent,2024-01-08 18:32:00,No,Returning,Mobile,iOS,30,,True,Monday,18,False,11,132
5830,2024-01-10 08:21:00,139,Food,Reminder,2024-01-10 05:58:00,Yes,Loyal,Tablet,iOS,30,Exclusive,True,Wednesday,5,False,143,118
4123,2024-02-08 09:55:00,431,Clothing,Reminder,2024-02-08 07:00:00,Yes,Loyal,Mobile,Android,20,Limited Time,False,Thursday,7,False,175,53
5492,2024-02-21 21:22:00,198,Clothing,Urgent,2024-02-21 18:46:00,Yes,Returning,Mobile,iOS,20,Exclusive,False,Wednesday,18,False,156,95
6494,2024-01-27 01:51:00,877,Clothing,Discount,2024-01-26 23:33:00,No,New,Tablet,Android,0,Hurry,True,Friday,23,False,138,29
5112,2024-03-21 20:02:00,966,Grocery,Urgent,2024-03-21 18:58:00,Yes,Returning,Mobile,iOS,20,Limited Time,False,Thursday,18,False,64,31
8075,2024-02-15 23:56:00,237,Books,New Arrival,2024-02-15 22:11:00,No,Loyal,Mobile,iOS,30,Hurry,False,Thursday,22,False,105,148
8586,2024-02-26 06:02:00,148,Clothing,Urgent,2024-02-26 04:57:00,Yes,Returning,Tablet,iOS,30,Limited Time,True,Monday,4,False,65,119
4082,2024-01-18 07:59:00,763,Books,Reminder,2024-01-18 06:26:00,Yes,Loyal,Tablet,iOS,20,Exclusive,True,Thursday,6,False,93,20
4813,2024-03-12 07:24:00,825,Food,Reminder,2024-03-12 04:53:00,No,Loyal,Desktop,Android,0,,True,Tuesday,4,False,151,46
2911,2024-02-29 07:02:00,670,Electronics,Urgent,2024-02-29 06:59:00,Yes,New,Mobile,Android,20,Limited Time,True,Thursday,6,False,3,86
5761,2024-03-17 12:26:00,272,Clothing,Discount,2024-03-17 12:05:00,Yes,Loyal,Tablet,Android,10,Hurry,False,Sunday,12,True,21,117
7939,2024-02-23 22:22:00,756,Clothing,Urgent,2024-02-23 21:17:00,No,Loyal,Desktop,Android,10,Exclusive,True,Friday,21,False,65,99
5665,2024-01-16 12:00:00,618,Clothing,Discount,2024-01-16 09:35:00,No,Returning,Tablet,Android,0,,True,Tuesday,9,False,145,22
8762,2024-01-11 13:36:00,750,Grocery,Reminder,2024-01-11 12:37:00,No,Loyal,Mobile,iOS,30,Exclusive,True,Thursday,12,False,59,87
7760,2024-02-23 23:24:00,862,Books,Urgent,2024-02-23 21:25:00,No,New,Tablet,iOS,50,Exclusive,False,Friday,21,False,119,80
7921,2024-02-16 15:24:00,680,Grocery,New Arrival,2024-02-16 13:55:00,Yes,New,Mobile,iOS,0,Hurry,True,Friday,13,False,89,128
4519,2024-02-07 11:02:00,819,Grocery,Urgent,2024-02-07 10:21:00,Yes,Loyal,Mobile,iOS,10,Limited Time,False,Wednesday,10,False,41,84
6761,2024-03-02 06:06:00,283,Books,Discount,2024-03-02 04:30:00,No,Returning,Mobile,Android,50,Limited Time,False,Saturday,4,True,96,73
6893,2024-03-28 12:44:00,816,Food,New Arrival,2024-03-28 12:19:00,No,Returning,Desktop,Android,30,Exclusive,True,Thursday,12,False,25,38
9567,2024-01-08 16:29:00,325,Clothing,Reminder,2024-01-08 15:03:00,Yes,New,Tablet,iOS,50,Hurry,False,Monday,15,False,86,92
2813,2024-01-09 17:52:00,672,Clothing,Urgent,2024-01-09 15:21:00,No,New,Mobile,iOS,0,Hurry,True,Tuesday,15,False,151,34
6212,2024-01-04 05:29:00,855,Books,Discount,2024-01-04 03:39:00,Yes,Returning,Tablet,Android,0,,True,Thursday,3,False,110,48
6504,2024-03-21 07:21:00,278,Clothing,New Arrival,2024-03-21 05:49:00,No,Returning,Desktop,Android,20,Exclusive,False,Thursday,5,False,92,138
5770,2024-02-06 00:54:00,592,Grocery,Reminder,2024-02-05 23:16:00,No,Returning,Mobile,iOS,10,Exclusive,False,Monday,23,False,98,43
4149,2024-02-02 13:48:00,821,Electronics,Reminder,2024-02-02 13:21:00,Yes,Loyal,Desktop,Android,30,,False,Friday,13,False,27,122
5157,2024-01-12 16:06:00,188,Clothing,New Arrival,2024-01-12 13:37:00,No,New,Desktop,Android,50,Exclusive,False,Friday,13,False,149,84
8564,2024-03-25 09:35:00,738,Electronics,Urgent,2024-03-25 07:38:00,No,Returning,Mobile,Android,0,Exclusive,True,Monday,7,False,117,37
3803,2024-01-15 04:33:00,488,Clothing,New Arrival,2024-01-15 04:16:00,Yes,New,Tablet,iOS,0,Hurry,False,Monday,4,False,17,120
8030,2024-03-17 11:21:00,471,Books,New Arrival,2024-03-17 09:29:00,No,Loyal,Mobile,Android,20,Hurry,True,Sunday,9,True,112,146
5186,2024-01-28 00:04:00,756,Books,Discount,2024-01-27 23:30:00,Yes,Loyal,Tablet,iOS,20,Limited Time,True,Saturday,23,True,34,81
7309,2024-01-31 00:51:00,214,Food,New Arrival,2024-01-30 23:29:00,No,Loyal,Mobile,iOS,0,,True,Tuesday,23,False,82,84
9009,2024-03-13 19:41:00,629,Books,Discount,2024-03-13 17:34:00,Yes,New,Desktop,Android,10,Hurry,True,Wednesday,17,False,127,114
5975,2024-02-03 02:19:00,519,Food,New Arrival,2024-02-03 01:47:00,No,Returning,Mobile,Android,10,Hurry,False,Saturday,1,True,32,66
2816,2024-02-16 11:53:00,156,Clothing,Reminder,2024-02-16 09:34:00,No,Loyal,Desktop,Android,20,,False,Friday,9,False,139,144
5589,2024-03-13 04:45:00,671,Food,Urgent,2024-03-13 03:02:00,Yes,Returning,Desktop,Android,30,Exclusive,False,Wednesday,3,False,103,117
3053,2024-03-13 20:41:00,289,Electronics,Discount,2024-03-13 20:05:00,Yes,New,Mobile,Android,20,Exclusive,True,Wednesday,20,False,36,127
5403,2024-03-06 00:36:00,386,Grocery,New Arrival,2024-03-05 22:41:00,Yes,Loyal,Tablet,Android,0,Limited Time,True,Tuesday,22,False,115,137
2732,2024-03-05 01:13:00,852,Clothing,New Arrival,2024-03-04 22:22:00,Yes,Returning,Tablet,iOS,30,Exclusive,False,Monday,22,False,171,142
5526,2024-03-10 20:47:00,314,Books,Urgent,2024-03-10 19:58:00,Yes,New,Mobile,iOS,0,Exclusive,False,Sunday,19,True,49,61
1115,2024-01-17 21:35:00,836,Food,Reminder,2024-01-17 19:35:00,Yes,Loyal,Tablet,Android,10,,True,Wednesday,19,False,120,89
3751,2024-03-01 15:13:00,920,Clothing,Reminder,2024-03-01 13:19:00,Yes,Loyal,Mobile,Android,20,Exclusive,True,Friday,13,False,114,112
6581,2024-01-14 19:45:00,682,Electronics,New Arrival,2024-01-14 17:15:00,Yes,New,Desktop,iOS,10,Hurry,False,Sunday,17,True,150,28
8466,2024-02-16 07:41:00,103,Clothing,Reminder,2024-02-16 05:42:00,Yes,New,Mobile,Android,0,Limited Time,False,Friday,5,False,119,102
1180,2024-03-18 06:31:00,207,Food,Discount,2024-03-18 06:18:00,No,Loyal,Mobile,Android,30,Exclusive,False,Monday,6,False,13,86
6883,2024-01-03 17:52:00,877,Food,Discount,2024-01-03 15:36:00,Yes,New,Tablet,Android,20,Limited Time,False,Wednesday,15,False,136,72
9136,2024-01-09 00:42:00,465,Grocery,New Arrival,2024-01-08 22:45:00,No,New,Mobile,iOS,10,Hurry,False,Monday,22,False,117,81
8325,2024-01-10 04:32:00,211,Books,Discount,2024-01-10 04:11:00,No,New,Desktop,Android,50,Exclusive,False,Wednesday,4,False,21,38
3771,2024-02-01 03:59:00,685,Books,Reminder,2024-02-01 01:43:00,Yes,Loyal,Mobile,Android,10,Exclusive,False,Thursday,1,False,136,138
4847,2024-03-07 07:28:00,195,Grocery,Discount,2024-03-07 04:36:00,Yes,Loyal,Desktop,iOS,10,Hurry,True,Thursday,4,False,172,132
8208,2024-01-05 13:51:00,800,Books,Reminder,2024-01-05 12:34:00,Yes,New,Desktop,Android,10,Exclusive,False,Friday,12,False,77,118
1630,2024-02-29 06:49:00,898,Electronics,New Arrival,2024-02-29 06:22:00,No,New,Mobile,iOS,30,,True,Thursday,6,False,27,71
1021,2024-01-19 08:34:00,315,Books,Discount,2024-01-19 06:15:00,Yes,Loyal,Mobile,Android,10,,False,Friday,6,False,139,99
7381,2024-03-20 10:00:00,794,Clothing,Discount,2024-03-20 09:08:00,No,Returning,Tablet,Android,50,Exclusive,False,Wednesday,9,False,52,42
6347,2024-02-03 20:37:00,773,Books,Discount,2024-02-03 17:42:00,No,Loyal,Tablet,iOS,30,Exclusive,True,Saturday,17,True,175,107
1468,2024-03-23 23:09:00,828,Electronics,New Arrival,2024-03-23 22:36:00,No,New,Desktop,iOS,30,Limited Time,False,Saturday,22,True,33,24
